buildingid X Y Z
194 738.15 1251.79 5
195 745.65 1251.39 5
195 744.84 1238.31 5
195 738.57 1238.68 5
195 739.38 1251.76 5
195 745.65 1251.39 5
196 738.4 1246.9 5
196 737.89 1238.14 5
196 730.49 1238.54 5
196 730.99 1247.3 5
196 738.4 1246.9 5
197 752.32 1225.71 5
197 745.66 1225.86 5
197 746.05 1237.4 5
197 752.71 1237.24 5
197 752.32 1225.71 5
198 759.92 1236.62 5
198 759.54 1225.42 5
198 752.89 1225.69 5
198 753.27 1236.89 5
198 759.92 1236.62 5
199 752.67 1224.81 5
199 752.02 1213.95 5
199 744.51 1214.35 5
199 745.08 1225.21 5
199 752.67 1224.81 5
200 752.02 1213.95 5
200 752.67 1224.81 5
200 759.33 1224.54 5
200 758.76 1213.68 5
200 752.02 1213.95 5
201 556.1 1544.87 5
201 523.44 1539.55 5
201 521.8 1549.8 5
201 554.46 1555.12 5
201 556.1 1544.87 5
202 527.38 1604.16 5
202 529.27 1588.91 5
202 535.95 1589.75 5
202 536.9 1582.07 5
202 539.76 1582.44 5
202 540.31 1578.1 5
202 519.51 1575.38 5
202 516.03 1602.65 5
202 527.38 1604.16 5
203 532.26 1575.41 5
203 535.14 1557.91 5
203 553.29 1561.14 5
203 554.2 1556.02 5
203 523.44 1550.64 5
203 519.84 1573.26 5
203 532.26 1575.41 5
204 507.08 1568.9 5
204 459.14 1561.37 5
204 457.76 1570.61 5
204 500.45 1577.27 5
204 499.63 1582.51 5
204 504.88 1583.27 5
204 507.08 1568.9 5
205 500.72 1550.85 5
205 462.89 1544.41 5
205 460.66 1557.78 5
205 498.49 1564.22 5
205 500.72 1550.85 5
206 508.07 1537.13 5
206 462.3 1528.99 5
206 460.14 1541.03 5
206 501.99 1548.49 5
206 500.49 1556.96 5
206 509.67 1558.63 5
206 512.82 1540.57 5
206 507.66 1539.7 5
206 508.07 1537.13 5
207 455.46 1536.59 5
207 445.81 1535.26 5
207 439.73 1572.36 5
207 454.84 1575.34 5
207 456.8 1566.75 5
207 452.02 1565.86 5
207 456 1542.79 5
207 454.37 1542.28 5
207 455.46 1536.59 5
208 418.17 1570.2 30
208 421.87 1554.79 30
208 425.3 1555.16 30
208 430.21 1531.51 30
208 427.34 1530.8 30
208 423.23 1530.12 30
208 410.74 1569.7 30
208 417.74 1571.98 30
208 418.17 1570.2 30
209 785.87 1594.72 24
209 759.13 1582.83 24
209 756.79 1588.1 24
209 717.39 1571.52 24
209 711.19 1585.87 24
209 749.64 1602.03 24
209 753.32 1593.51 24
209 781.11 1605.71 24
209 785.87 1594.72 24
210 773.87 1631.29 24
210 747.13 1619.4 24
210 744.79 1624.67 24
210 705.39 1608.09 24
210 700.37 1620.09 24
210 739.86 1636.44 24
210 742.91 1629.15 24
210 769.65 1641.15 24
210 773.87 1631.29 24
211 762.34 1667.96 24
211 735.61 1656.07 24
211 734.08 1659.55 24
211 694.68 1642.97 24
211 689.39 1655.75 24
211 727.83 1671.9 24
211 730.6 1664.96 24
211 758.39 1677.15 24
211 762.34 1667.96 24
212 913.81 1570.65 18
212 906.6 1559.84 18
212 896.78 1566.29 18
212 903.5 1576.45 18
212 913.81 1570.65 18
213 945.71 1534.71 18
213 938.66 1523.01 18
213 893.76 1548.4 18
213 900.8 1560.09 18
213 945.71 1534.71 18
214 874.86 1568.27 18
214 872.74 1555.89 18
214 860.43 1557.97 18
214 862.55 1570.34 18
214 874.86 1568.27 18
215 837.76 1537.55 30
215 840.28 1546.92 30
215 826.66 1549.8 30
215 828.16 1556.31 30
215 874.39 1545.98 30
215 870.85 1530.2 30
215 837.76 1537.55 30
216 837.76 1537.55 30
216 824.62 1540.53 30
216 826.66 1549.8 30
216 840.28 1546.92 30
216 837.76 1537.55 30
217 871.54 1519.98 30
217 868.74 1506.73 30
217 825.23 1515.99 30
217 828.04 1529.24 30
217 871.54 1519.98 30
218 867.89 1492.22 5
218 865.17 1478.64 5
218 821.46 1487.35 5
218 824.18 1500.93 5
218 867.89 1492.22 5
219 860.71 1464.21 5
219 857.89 1450.52 5
219 814.47 1459.45 5
219 817.29 1473.14 5
219 860.71 1464.21 5
220 816.33 1528.74 5
220 759.9 1508.14 5
220 754.48 1523.14 5
220 810.91 1543.74 5
220 816.33 1528.74 5
221 771.83 1551.34 30
221 743.02 1540.05 30
221 738.11 1552.49 30
221 766.54 1563.68 30
221 771.83 1551.34 30
222 771.83 1551.34 30
222 766.54 1563.68 30
222 799.86 1576.63 30
222 804.78 1564.19 30
222 771.83 1551.34 30
223 827.9 1572.51 30
223 823.49 1571.06 30
223 827.02 1560.44 30
223 816.09 1556.82 30
223 813.71 1564.09 30
223 817.74 1565.43 30
223 815.26 1572.82 30
223 812.29 1571.78 30
223 809.55 1580.17 30
223 826.72 1585.85 30
223 828.75 1579.81 30
223 825.78 1578.77 30
223 827.9 1572.51 30
224 906.9 1590.45 18
224 886.85 1561.1 18
224 878.91 1566.5 18
224 898.95 1595.86 18
224 906.9 1590.45 18
225 813.48 1491.31 5
225 810.05 1476.08 5
225 768.16 1485.52 5
225 771.59 1500.75 5
225 813.48 1491.31 5
226 805.47 1460.77 5
226 801.76 1445.44 5
226 775.65 1450.95 5
226 776.74 1456.25 5
226 758.77 1460.01 5
226 761.9 1474.91 5
226 780.63 1471.02 5
226 779.65 1466.16 5
226 805.47 1460.77 5
227 855.05 1435.84 5
227 852.01 1421.26 5
227 806.89 1430.45 5
227 809.92 1445.02 5
227 855.05 1435.84 5
228 725.18 1470.36 30
228 725.49 1467.58 30
228 731.4 1468.21 30
228 732.12 1459.43 30
228 710.11 1457.4 30
228 709.37 1465.63 30
228 714.7 1466.17 30
228 714.4 1469.17 30
228 718.88 1469.62 30
228 719.16 1465.73 30
228 721.26 1465.9 30
228 720.89 1470.02 30
228 725.18 1470.36 30
229 747.03 1481.04 5
229 747.33 1477.59 5
229 752.38 1478.03 5
229 753.03 1469.91 5
229 731.77 1467.98 5
229 730.82 1475.44 5
229 735.11 1475.78 5
229 734.66 1480.56 5
229 739.81 1480.99 5
229 740.17 1476.66 5
229 742.84 1476.81 5
229 742.55 1480.59 5
229 747.03 1481.04 5
230 721.31 1508.84 5
230 721.62 1506.06 5
230 727.53 1506.7 5
230 728.26 1497.91 5
230 706.24 1495.89 5
230 705.5 1504.12 5
230 710.84 1504.66 5
230 710.53 1507.66 5
230 715.01 1508.11 5
230 715.29 1504.22 5
230 717.39 1504.39 5
230 717.02 1508.5 5
230 721.31 1508.84 5
231 743.17 1519.86 5
231 743.47 1516.41 5
231 748.52 1516.84 5
231 749.17 1508.73 5
231 727.91 1506.8 5
231 726.96 1514.26 5
231 731.25 1514.6 5
231 730.8 1519.38 5
231 735.94 1519.81 5
231 736.31 1515.47 5
231 738.98 1515.63 5
231 738.69 1519.41 5
231 743.17 1519.86 5
232 662.05 1471.1 5
232 662.36 1468.31 5
232 668.28 1468.95 5
232 669 1460.16 5
232 646.98 1458.14 5
232 646.24 1466.37 5
232 651.58 1466.91 5
232 651.28 1469.91 5
232 655.76 1470.36 5
232 656.04 1466.47 5
232 658.14 1466.64 5
232 657.77 1470.75 5
232 662.05 1471.1 5
233 683.36 1482.57 5
233 683.65 1479.12 5
233 688.71 1479.56 5
233 689.35 1471.44 5
233 668.1 1469.51 5
233 667.15 1476.97 5
233 671.44 1477.31 5
233 670.99 1482.09 5
233 676.13 1482.52 5
233 676.5 1478.18 5
233 679.17 1478.34 5
233 678.88 1482.12 5
233 683.36 1482.57 5
234 675.69 1442.92 5
234 676 1440.13 5
234 681.92 1440.77 5
234 682.64 1431.99 5
234 660.62 1429.96 5
234 659.88 1438.19 5
234 665.22 1438.73 5
234 664.92 1441.73 5
234 669.4 1442.18 5
234 669.68 1438.29 5
234 671.78 1438.46 5
234 671.41 1442.57 5
234 675.69 1442.92 5
235 697.56 1453.93 5
235 697.85 1450.49 5
235 702.9 1450.92 5
235 703.55 1442.8 5
235 682.3 1440.87 5
235 681.35 1448.33 5
235 685.64 1448.67 5
235 685.19 1453.45 5
235 690.33 1453.88 5
235 690.7 1449.55 5
235 693.36 1449.71 5
235 693.08 1453.49 5
235 697.56 1453.93 5
236 730.57 1547.79 30
236 736.79 1538.1 30
236 634.51 1472.2 30
236 627.83 1482.57 30
236 633.15 1485.99 30
236 631.69 1488.36 30
236 724.11 1547.94 30
236 726.03 1544.79 30
236 730.57 1547.79 30
237 634.94 1418.37 5
237 635.9 1419.01 5
237 630.16 1428.69 5
237 625.43 1425.81 5
237 619.31 1435.94 5
237 615.64 1433.7 5
237 612.43 1438.21 5
237 621.51 1443.77 5
237 624.89 1445.79 5
237 644.52 1417.47 5
237 638.61 1413.28 5
237 634.94 1418.37 5
238 599.18 1414.67 5
238 599.05 1409.45 5
238 634.5 1408.72 5
238 634.27 1399.74 5
238 577.24 1400.87 5
238 578.21 1405.29 5
238 583.43 1408.82 5
238 588.12 1409.93 5
238 588.25 1414.92 5
238 599.18 1414.67 5
239 632.46 1395.9 5
239 631.68 1380.38 5
239 623.42 1380.8 5
239 623.25 1377.91 5
239 582.5 1379.88 5
239 583.45 1398.28 5
239 632.46 1395.9 5
240 582.6 1398.41 5
240 582.09 1393.32 5
240 575.63 1393.92 5
240 576.14 1399.01 5
240 582.6 1398.41 5
241 582.7 1391.2 5
241 580.03 1383.71 5
241 578.62 1384.3 5
241 576.89 1379.68 5
241 570.48 1382.05 5
241 574.88 1394.04 5
241 582.7 1391.2 5
242 585.96 1373.8 5
242 578.84 1351.89 5
242 564.22 1356.56 5
242 565.97 1361.96 5
242 567.31 1365.92 5
242 571.34 1378.48 5
242 585.96 1373.8 5
243 661.6 1326.73 15
243 659.4 1311.25 15
243 625.35 1318.71 15
243 619.67 1323.29 15
243 612.38 1324.57 15
243 610.49 1329.05 15
243 625.94 1338.01 15
243 629.45 1337.82 15
243 632.97 1333.85 15
243 661.6 1326.73 15
244 675.7 1357.58 5
244 674.45 1334.75 5
244 667.24 1335.14 5
244 668.49 1357.97 5
244 675.7 1357.58 5
245 659.47 1403.58 5
245 658.96 1394.6 5
245 649.65 1395.15 5
245 648.97 1383.07 5
245 637.57 1383.68 5
245 639.23 1411.49 5
245 652.24 1410.74 5
245 651.88 1403.98 5
245 659.47 1403.58 5
246 659.22 1382.28 5
246 651.33 1382.46 5
246 651.57 1391.78 5
246 659.45 1391.59 5
246 659.22 1382.28 5
247 670.01 1384.35 5
247 666.43 1381.77 5
247 663.77 1385.5 5
247 667.35 1388.07 5
247 670.01 1384.35 5
248 688.38 1343.74 5
248 688.22 1341.19 5
248 677.48 1341.67 5
248 677.55 1344.22 5
248 688.38 1343.74 5
249 688.48 1340.3 5
249 688.17 1331.98 5
249 677.06 1332.36 5
249 677.36 1340.67 5
249 688.48 1340.3 5
250 695.28 1338.36 5
250 694.79 1334.16 5
250 688.63 1334.86 5
250 689.11 1339.06 5
250 695.28 1338.36 5
251 702.56 1336.63 5
251 699.17 1334.27 5
251 693.02 1343.07 5
251 696.41 1345.44 5
251 702.56 1336.63 5
252 714.21 1305.17 5
252 697.45 1330.21 5
252 702.48 1333.53 5
252 730.6 1291.47 5
252 725.57 1288.15 5
252 714.21 1305.17 5
253 702.48 1333.53 5
253 697.45 1330.21 5
253 714.21 1305.17 5
253 695.07 1304.3 5
253 693.83 1333.85 5
253 701.73 1334.21 5
253 702.48 1333.53 5
254 693.16 1333.75 5
254 692.79 1322.66 5
254 679.58 1323.2 5
254 679.89 1331.74 5
254 688.73 1331.41 5
254 688.79 1333.85 5
254 693.16 1333.75 5
255 686.67 1321.59 5
255 686.25 1312.61 5
255 679.6 1312.88 5
255 680.02 1321.86 5
255 686.67 1321.59 5
256 694.41 1304.31 5
256 680.33 1304.32 5
256 680.34 1311.86 5
256 694.41 1311.86 5
256 694.41 1304.31 5
257 660.3 1197.59 45
257 665.36 1187.48 45
257 668.17 1181.98 45
257 647.45 1171.48 45
257 644.37 1169.89 45
257 632.6 1193.03 45
257 647.63 1200.66 45
257 648.72 1198.53 45
257 656.52 1202.45 45
257 657.58 1202.98 45
257 660.3 1197.59 45
258 665.08 1172.51 21
258 663.17 1176.1 21
258 652.18 1170.37 21
258 647.45 1171.48 21
258 668.17 1181.98 21
258 665.36 1187.48 21
258 694.76 1202.77 21
258 700.84 1191.2 21
258 671.05 1175.59 21
258 665.08 1172.51 21
259 655.78 1206.8 15
259 657.58 1202.98 15
259 656.52 1202.45 15
259 648.72 1198.53 15
259 647.63 1200.66 15
259 632.6 1193.03 15
259 644.37 1169.89 15
259 647.45 1171.48 15
259 652.18 1170.37 15
259 663.17 1176.1 15
259 665.08 1172.51 15
259 640.98 1159.98 15
259 618.85 1205.78 15
259 638.59 1215.53 15
259 643.02 1217.64 15
259 644.2 1215.28 15
259 650.46 1218.35 15
259 655.78 1206.8 15
260 660.3 1197.59 15
260 657.58 1202.98 15
260 655.78 1206.8 15
260 663.77 1210.6 15
260 668.19 1201.4 15
260 660.3 1197.59 15
261 638.59 1215.53 6
261 618.85 1205.78 6
261 612.01 1217.26 6
261 614.27 1220.32 6
261 635.6 1221.14 6
261 638.59 1215.53 6
262 710.5 1189.52 5
262 701.94 1189.62 5
262 702.28 1210.14 5
262 710.83 1210.05 5
262 710.5 1189.52 5
263 689.22 1130.99 9
263 672.65 1122.72 9
263 666.04 1135.97 9
263 682.91 1144.46 9
263 689.22 1130.99 9
264 702.61 1137.78 9
264 695.91 1151.03 9
264 703.14 1154.63 9
264 709.74 1141.38 9
264 702.61 1137.78 9
265 702.61 1137.78 9
265 689.22 1130.99 9
265 682.91 1144.46 9
265 695.91 1151.03 9
265 702.61 1137.78 9
266 704.91 1127.18 9
266 712.6 1119.01 9
266 690.3 1098.67 9
266 680.4 1109.56 9
266 702.6 1129.79 9
266 704.91 1127.18 9
267 712.6 1119.01 9
267 704.91 1127.18 9
267 720.78 1141.68 9
267 728.37 1133.4 9
267 712.6 1119.01 9
268 755.71 1105.12 9
268 747.72 1097.65 9
268 735.12 1111.04 9
268 743.11 1118.51 9
268 755.71 1105.12 9
269 745.47 1162.29 9
269 765.97 1142.16 9
269 780.96 1155.34 9
269 789.28 1146.27 9
269 758.12 1117.71 9
269 728.18 1148.27 9
269 745.47 1162.29 9
270 776.94 1173.19 5
270 770 1165.7 5
270 760.41 1173.92 5
270 767.82 1181.06 5
270 776.94 1173.19 5
271 770 1165.7 5
271 776.94 1173.19 5
271 786.06 1165.32 5
271 778.65 1158.17 5
271 770 1165.7 5
272 920.89 1512.35 15
272 917.83 1504.21 15
272 916.4 1500.37 15
272 893.42 1508.8 15
272 891.57 1503.63 15
272 879.51 1508.03 15
272 882.88 1517.15 15
272 881.85 1517.51 15
272 884.3 1524.11 15
272 894 1520.54 15
272 894.92 1522.96 15
272 906.22 1518.81 15
272 906.63 1520.02 15
272 914.64 1517.16 15
272 913.83 1514.96 15
272 920.89 1512.35 15
273 917.83 1504.21 15
273 920.89 1512.35 15
273 936.25 1506.65 15
273 933.29 1498.63 15
273 917.83 1504.21 15
274 927.85 1479.46 15
274 923.75 1467.57 15
274 878.5 1483.09 15
274 882.6 1494.97 15
274 927.85 1479.46 15
275 918.7 1448.39 15
275 914.28 1435.52 15
275 867.15 1451.74 15
275 871.56 1464.62 15
275 918.7 1448.39 15
276 881.51 1444.41 15
276 876.23 1431.22 15
276 865.59 1435.47 15
276 868.23 1441.95 15
276 871.62 1440.65 15
276 874.36 1447.24 15
276 881.51 1444.41 15
277 910.92 1419.07 15
277 906.99 1406.85 15
277 865.2 1420.17 15
277 869.13 1432.39 15
277 910.92 1419.07 15
278 729.41 1349.09 39
278 720.6 1342.97 39
278 701.62 1370.61 39
278 714.3 1379.3 39
278 733.28 1351.66 39
278 729.41 1349.09 39
279 741.98 1331.14 6
279 733.17 1325.14 6
279 725.01 1336.99 6
279 733.82 1343.1 6
279 741.98 1331.14 6
280 709.36 1409.6 6
280 698.54 1402.98 6
280 696.03 1401.48 6
280 710.06 1381.06 6
280 702.62 1376.47 6
280 686.57 1399.71 6
280 688.22 1400.78 6
280 681.52 1410.48 6
280 689.16 1415.41 6
280 691.47 1412.58 6
280 707.69 1422.29 6
280 713.9 1412.37 6
280 709.36 1409.6 6
281 723.93 1391.72 27
281 723.96 1392.71 27
281 717.78 1392.86 27
281 718.18 1404.95 27
281 720.37 1404.9 27
281 720.42 1407 27
281 725.56 1406.99 27
281 725.76 1411.09 27
281 732.5 1410.71 27
281 732.31 1406.83 27
281 736.87 1406.83 27
281 736.75 1405.72 27
281 738.55 1405.68 27
281 738.58 1406.9 27
281 747.39 1405.58 27
281 747.48 1409.13 27
281 754.03 1408.42 27
281 753.93 1404.65 27
281 763.4 1403.2 27
281 763.16 1401.21 27
281 768.08 1399.98 27
281 769.22 1403.95 27
281 776.3 1401.89 27
281 775.26 1398.37 27
281 775.55 1398.25 27
281 780.84 1396.9 27
281 778.36 1385.42 27
281 772.6 1387.11 27
281 772.19 1385.9 27
281 762.63 1387.91 27
281 763.28 1390.77 27
281 752.95 1392.35 27
281 752.88 1389.69 27
281 743.86 1390.02 27
281 743.96 1393.79 27
281 734.26 1394.13 27
281 734.19 1391.36 27
281 723.93 1391.72 27
282 811.47 1389.84 27
282 810.24 1386.65 27
282 815.34 1384.98 27
282 814.41 1382.23 27
282 817.05 1381.39 27
282 817.57 1382.93 27
282 825.11 1380.42 27
282 826.53 1384.04 27
282 833.12 1381.44 27
282 831.9 1378.26 27
282 839.82 1375.63 27
282 835.81 1363.52 27
282 789.22 1378.84 27
282 793.65 1392.16 27
282 803.74 1388.81 27
282 805.06 1392.33 27
282 811.47 1389.84 27
283 852.5 1324.29 6
283 845.39 1317.69 6
283 834.04 1327.83 6
283 841.72 1334.31 6
283 852.5 1324.29 6
284 834.04 1327.83 39
284 845.39 1317.69 39
284 831.94 1305.14 39
284 822.13 1304.49 39
284 821.53 1299.62 39
284 802.43 1300.19 39
284 802.53 1303.85 39
284 802.41 1318.05 39
284 802.45 1319.49 39
284 820.22 1319.07 39
284 821.79 1317.36 39
284 832.92 1328.64 39
284 834.04 1327.83 39
285 761.45 1319.03 39
285 757.7 1306.14 39
285 756.2 1303.4 39
285 744.49 1306.67 39
285 745.54 1310.42 39
285 736.95 1313.07 39
285 741.46 1325.61 39
285 745.14 1324.74 39
285 745.94 1326.06 39
285 761.68 1320.8 39
285 761.45 1319.03 39
286 802.53 1303.85 39
286 790.55 1304.24 39
286 790.65 1300.47 39
286 773.44 1300.55 39
286 773.63 1304.31 39
286 757.7 1306.14 39
286 761.45 1319.03 39
286 802.41 1318.05 39
286 802.53 1303.85 39
287 887.87 1350.4 6
287 884.15 1353.81 6
287 874.49 1362.81 6
287 876.45 1364.87 6
287 881.73 1370.63 6
287 895.11 1358.21 6
287 888.85 1351.48 6
287 887.87 1350.4 6
288 884.15 1353.81 39
288 887.87 1350.4 39
288 887.58 1346.52 39
288 887.42 1344.08 39
288 887.41 1343.53 39
288 870.89 1326.06 39
288 862.32 1332.93 39
288 852.5 1324.29 39
288 841.72 1334.31 39
288 854.61 1347.42 39
288 848.84 1352.55 39
288 856.62 1362.91 39
288 875.02 1357.47 39
288 880.12 1356.02 39
288 883.03 1354.51 39
288 883.97 1353.93 39
288 884.06 1353.82 39
288 884.15 1353.81 39
289 797.74 1276.33 21
289 798.11 1276.1 21
289 798.76 1275.64 21
289 799.51 1275.18 21
289 800.36 1274.72 21
289 801.01 1274.15 21
289 801.66 1273.46 21
289 802.3 1272.67 21
289 802.86 1272.1 21
289 803.31 1271.32 21
289 803.77 1270.64 21
289 804.22 1269.74 21
289 804.49 1268.96 21
289 804.85 1268.06 21
289 805.11 1267.17 21
289 805.37 1266.27 21
289 805.54 1265.49 21
289 805.61 1264.49 21
289 805.59 1263.61 21
289 805.57 1262.83 21
289 805.55 1261.94 21
289 805.43 1260.95 21
289 805.22 1260.18 21
289 804.91 1259.3 21
289 804.6 1258.42 21
289 804.2 1257.54 21
289 803.9 1256.88 21
289 803.89 1256.77 21
289 803.4 1255.89 21
289 802.9 1255.24 21
289 802.41 1254.47 21
289 801.82 1253.93 21
289 801.14 1253.17 21
289 800.46 1252.52 21
289 799.78 1251.98 21
289 798.91 1251.56 21
289 798.14 1251.02 21
289 797.46 1250.71 21
289 796.69 1250.28 21
289 795.83 1249.97 21
289 794.87 1249.66 21
289 793.91 1249.46 21
289 793.05 1249.26 21
289 792.19 1249.17 21
289 791.24 1249.19 21
289 790.39 1249.21 21
289 789.44 1249.23 21
289 788.49 1249.37 21
289 787.64 1249.5 21
289 786.79 1249.74 21
289 785.84 1250.1 21
289 785 1250.45 21
289 784.06 1250.8 21
289 783.5 1251.26 21
289 782.75 1251.72 21
289 781.9 1252.08 21
289 781.25 1252.76 21
289 780.6 1253.33 21
289 779.95 1254.01 21
289 779.3 1254.69 21
289 778.85 1255.48 21
289 778.3 1256.27 21
289 777.84 1256.94 21
289 777.48 1257.84 21
289 777.22 1258.62 21
289 776.86 1259.52 21
289 776.69 1260.41 21
289 776.43 1261.31 21
289 776.36 1262.08 21
289 776.29 1263.08 21
289 776.31 1263.86 21
289 776.33 1264.75 21
289 776.45 1265.74 21
289 776.56 1266.52 21
289 776.87 1267.4 21
289 777.08 1268.17 21
289 777.08 1268.28 21
289 777.49 1269.16 21
289 777.79 1269.93 21
289 778.19 1270.81 21
289 778.69 1271.46 21
289 779.28 1272.22 21
289 779.77 1272.99 21
289 780.45 1273.64 21
289 781.14 1274.29 21
289 781.82 1274.83 21
289 782.5 1275.47 21
289 783.36 1275.79 21
289 784.13 1276.21 21
289 784.71 1276.64 21
289 785.67 1276.95 21
289 786.54 1277.26 21
289 786.92 1277.37 21
289 787.5 1277.57 21
289 788.36 1277.78 21
289 789.22 1277.87 21
289 790.17 1277.95 21
289 791.12 1277.93 21
289 791.97 1277.91 21
289 792.92 1277.89 21
289 793.78 1277.76 21
289 794.63 1277.52 21
289 795.57 1277.27 21
289 796.51 1276.92 21
289 797.36 1276.56 21
289 797.74 1276.33 21
290 901.41 952.11 45
290 896.72 943.34 45
290 892.03 945.89 45
290 891.23 944.47 45
290 877.44 951.9 45
290 878.84 954.42 45
290 874.42 956.74 45
290 878.52 964.41 45
290 901.41 952.11 45
291 915.54 976.52 45
291 910.85 967.75 45
291 906.16 970.3 45
291 905.36 968.88 45
291 891.57 976.31 45
291 892.96 978.82 45
291 888.55 981.15 45
291 892.65 988.82 45
291 915.54 976.52 45
292 875.76 1031.38 54
292 877.71 1033.55 54
292 878.46 1032.98 54
292 886.09 1041.34 54
292 929.7 1002.03 54
292 928.33 1000.51 54
292 930.65 998.35 54
292 922.52 989.33 54
292 919.46 992.18 54
292 921.71 994.68 54
292 918.73 997.19 54
292 916.78 995.13 54
292 904.32 1006.4 54
292 902.26 1004.12 54
292 890.08 1015.06 54
292 891.84 1017.02 54
292 875.76 1031.38 54
293 869.27 1049.4 39
293 868.69 1041.53 39
293 860.05 1042.18 39
293 859.9 1039.85 39
293 852.59 1040.36 39
293 852.86 1043.57 39
293 851.53 1043.71 39
293 844.6 1044.21 39
293 845.14 1050.41 39
293 845.16 1051.19 39
293 869.27 1049.4 39
294 848.9 1011.15 39
294 864.47 1010.12 39
294 863.7 998.71 39
294 849.08 999.72 39
294 848.95 998.28 39
294 847.81 998.31 39
294 841.73 998.79 39
294 842.63 1011.63 39
294 848.9 1011.15 39
295 844.49 957.78 39
295 837.84 958.16 39
295 838.68 972.23 39
295 845.61 971.84 39
295 847.98 971.68 39
295 848.16 975 39
295 855 974.62 39
295 854.79 969.85 39
295 861.91 969.46 39
295 861.25 958.49 39
295 856.5 958.83 39
295 856.36 957.05 39
295 844.49 957.78 39
296 843.11 940.94 45
296 844.23 939.92 45
296 846.45 937.76 45
296 864.78 929 45
296 883.36 930.34 45
296 883.4 928.46 45
296 890.14 927.85 45
296 890.29 918.86 45
296 863.37 918.61 45
296 842.53 929.53 45
296 830.86 941.9 45
296 843.11 940.94 45
297 851.53 1043.71 6
297 848.9 1011.15 6
297 842.63 1011.63 6
297 841.73 998.79 6
297 847.81 998.31 6
297 845.61 971.84 6
297 838.68 972.23 6
297 837.84 958.16 6
297 844.49 957.78 6
297 843.38 944.15 6
297 843.11 940.94 6
297 830.86 941.9 6
297 839.21 1045.34 6
297 845.14 1050.41 6
297 844.6 1044.21 6
297 851.53 1043.71 6
298 784.73 978.82 5
298 783.72 969.08 5
298 776.89 969.91 5
298 777.99 979.65 5
298 784.73 978.82 5
299 783.72 969.08 5
299 784.73 978.82 5
299 798.76 977.27 5
299 797.66 967.53 5
299 783.72 969.08 5
300 905.35 1128.98 18
300 898.14 1118.72 18
300 914.68 1107.01 18
300 904.09 1094.61 18
300 875.35 1116.38 18
300 890.76 1138.98 18
300 905.35 1128.98 18
301 931.97 1188.7 6
301 926.57 1170.52 6
301 916.31 1171.1 6
301 915.46 1156.36 6
301 920.11 1156.14 6
301 905.35 1128.98 6
301 890.76 1138.98 6
301 924.09 1189.22 6
301 931.97 1188.7 6
302 788.71 1127.42 9
302 765.75 1096.01 9
302 759.3 1100.71 9
302 782.27 1132.12 9
302 788.71 1127.42 9
303 886.09 1041.34 6
303 878.46 1032.98 6
303 877.71 1033.55 6
303 875.76 1031.38 6
303 866.81 1038.58 6
303 868.69 1041.53 6
303 869.27 1049.4 6
303 875.41 1047.59 6
303 886.09 1041.34 6
304 434.23 1580.37 5
304 431.96 1595.96 5
304 491.49 1606.45 5
304 491.17 1608.57 5
304 499.67 1610.15 5
304 502.74 1592.42 5
304 434.23 1580.37 5
305 618.79 1590.43 5
305 624.63 1591.95 5
305 639.01 1596.6 5
305 641.92 1587.76 5
305 585.07 1569.38 5
305 582.07 1578.66 5
305 598.08 1583.82 5
305 597.38 1586.06 5
305 602.08 1587.61 5
305 602.88 1585.26 5
305 618.79 1590.43 5
306 624.63 1591.95 5
306 618.79 1590.43 5
306 612.27 1610.56 5
306 618.02 1612.31 5
306 624.63 1591.95 5
307 646.95 1523.95 9
307 618.55 1506.43 9
307 612.19 1518.01 9
307 637.41 1533.72 9
307 640.21 1535.43 9
307 646.95 1523.95 9
308 1451.49 401.15 27
308 1402.45 402.3 27
308 1403.34 415.37 27
308 1452.38 414.21 27
308 1451.49 401.15 27
309 1363.29 399.23 27
309 1363.35 397.9 27
309 1348.23 397.92 27
309 1348.21 408.68 27
309 1363.61 408.43 27
309 1363.29 399.23 27
310 1363.29 399.23 27
310 1363.61 408.43 27
310 1363.55 409.65 27
310 1395.98 409.89 27
310 1396 399.24 27
310 1363.29 399.23 27
311 1375.86 373.54 27
311 1375.89 370.87 27
311 1347.85 371.2 27
311 1347.97 383.73 27
311 1375.45 383.53 27
311 1375.86 373.54 27
312 1375.86 373.54 27
312 1375.45 383.53 27
312 1375.52 386.63 27
312 1396.82 386.46 27
312 1396.69 373.49 27
312 1375.86 373.54 27
313 1327.22 360.26 27
313 1312.9 353.94 27
313 1306.96 367.5 27
313 1320.52 373.5 27
313 1327.22 360.26 27
314 1327.22 360.26 27
314 1320.52 373.5 27
314 1334.17 379.51 27
314 1340.11 365.95 27
314 1327.22 360.26 27
315 1336.2 331.32 27
315 1321.87 325 27
315 1315.94 338.56 27
315 1329.49 344.57 27
315 1336.2 331.32 27
316 1336.2 331.32 27
316 1329.49 344.57 27
316 1343.15 350.57 27
316 1349.09 337.01 27
316 1336.2 331.32 27
317 1356.97 302.22 27
317 1342.64 295.9 27
317 1336.7 309.46 27
317 1350.26 315.46 27
317 1356.97 302.22 27
318 1356.97 302.22 27
318 1350.26 315.46 27
318 1363.91 321.47 27
318 1369.85 307.91 27
318 1356.97 302.22 27
319 1379.83 276.95 27
319 1365.5 270.63 27
319 1359.56 284.19 27
319 1373.12 290.2 27
319 1379.83 276.95 27
320 1379.83 276.95 27
